EventType,EventDate,HasSafetyRec,Mode,OriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,Make,Model,AirCraftCategory,AirportID,AmateurBuilt,NumberOfEngines,EngineType,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,BroadPhaseofFlight,ReportStatus,MostRecentReportType
ACC,2020-03-03T09:30:00Z,False,Aviation,8/31/2021 0:00,Minor,0.0,0.0,2.0,2.0,Champion,7GCAA,AIR,88AK,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-03-01T15:00:00Z,False,Aviation,6/29/2020 0:00,Serious,0.0,2.0,0.0,2.0,Let,L 23 SUPER BLANIK,GLI,3M5,false,,,INST,091,Substantial,VMC,Approach,Completed,Final
INC,2020-03-01T05:00:00Z,False,Aviation,,,0.0,0.0,0.0,,BOEING,737,AIR,,false,,,,NUSC,,,Initial Climb,,
ACC,2020-02-29T16:34:00Z,False,Aviation,3/11/2022 0:00,,0.0,0.0,0.0,0.0,Zenith,CH601,AIR,TVB,true,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
ACC,2020-02-29T13:35:00Z,False,Aviation,9/21/2020 0:00,,0.0,0.0,0.0,0.0,Learjet,35,AIR,AOO,false,2,TF,POSI,091,Substantial,IMC,Approach,Completed,Final
ACC,2020-02-29T11:00:00Z,False,Aviation,6/29/2020 0:00,Minor,0.0,0.0,1.0,1.0,Piper,PA 18,AIR,,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-29T10:25:00Z,False,Aviation,6/29/2020 0:00,Serious,0.0,1.0,0.0,1.0,Piper,PA28,AIR,ILG,false,1,REC,PERS,091,,VMC,Standing,Completed,Final
ACC,2020-02-28T20:49:00Z,False,Aviation,3/11/2022 0:00,Fatal,1.0,0.0,0.0,1.0,Cessna,150,AIR,PIL,false,1,REC,PERS,091,Destroyed,VMC,Approach,Completed,Final
ACC,2020-02-28T17:40:00Z,False,Aviation,6/29/2020 0:00,,0.0,0.0,0.0,0.0,Piper,PA18,AIR,BGQ,false,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
ACC,2020-02-28T17:13:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,ROBINSON,R44,HELI,,false,,,,UNK,Substantial,,Unknown,,
ACC,2020-02-28T16:30:00Z,False,Aviation,4/6/2022 0:00,,0.0,0.0,0.0,0.0,Piper,PA28,AIR,MRC,false,1,REC,INST,091,Substantial,VMC,Takeoff,Completed,Final
ACC,2020-02-28T16:00:00Z,False,Aviation,6/29/2020 0:00,,0.0,0.0,0.0,0.0,Kitfox,57 Super Sport,AIR,OSX,false,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
ACC,2020-02-28T13:45:00Z,False,Aviation,6/29/2020 0:00,,0.0,0.0,0.0,0.0,CubCrafters,FX-3,AIR,0Q3,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-28T12:51:00Z,False,Aviation,3/11/2022 0:00,,0.0,0.0,0.0,0.0,Piper,PA46,AIR,SJC,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
INC,2020-02-28T12:35:00Z,False,Aviation,,,0.0,0.0,0.0,,BOEING,737,AIR,EGKK,false,,,,NUSC,,,Takeoff,,
ACC,2020-02-28T11:50:00Z,False,Aviation,8/27/2020 0:00,,0.0,0.0,0.0,0.0,Zenair,CH 2000,AIR,OCF,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-28T10:30:00Z,False,Aviation,6/29/2020 0:00,,0.0,0.0,0.0,0.0,Cessna,152,AIR,VDF,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
INC,2020-02-27T19:10:00Z,False,Aviation,,,0.0,0.0,0.0,,Boeing,737,AIR,,false,2,TF,,121,,,Enroute,,
ACC,2020-02-27T18:00:00Z,False,Aviation,8/3/2020 0:00,Minor,0.0,0.0,1.0,1.0,Champion,7ECA,AIR,PVT,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
ACC,2020-02-27T16:00:00Z,False,Aviation,6/14/2022 0:00,,0.0,0.0,0.0,0.0,Cessna,170,AIR,BKE,false,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
ACC,2020-02-27T13:25:00Z,False,Aviation,8/3/2020 0:00,,0.0,0.0,0.0,0.0,RAF,SE5A,AIR,85TE,true,,REC,FLTS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-27T10:15:00Z,False,Aviation,8/3/2020 0:00,,0.0,0.0,0.0,0.0,Cessna,172,AIR,U41,false,1,REC,INST,091,Substantial,VMC,Maneuvering,Completed,Final
ACC,2020-02-26T17:45:00Z,False,Aviation,3/16/2022 0:00,Minor,0.0,0.0,1.0,1.0,Lightning Avion Eab LLC,Arion Lightning,AIR,,true,1,REC,PERS,091,Substantial,VMC,Emergency Descent,Completed,Final
ACC,2020-02-26T14:55:00Z,False,Aviation,8/27/2020 0:00,,0.0,0.0,0.0,0.0,Cessna,172,AIR,X01,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
INC,2020-02-26T05:00:00Z,False,Aviation,,,0.0,0.0,0.0,,Airbus,A321,AIR,,false,2,TF,,UNK,,,Initial Climb,,
ACC,2020-02-26T00:56:00Z,False,Aviation,8/27/2020 0:00,,0.0,0.0,0.0,0.0,Learjet,55,AIR,BLM,false,2,TF,,135,Substantial,IMC,Landing,Completed,Final
ACC,2020-02-25T13:20:00Z,False,Aviation,3/11/2022 0:00,,0.0,0.0,0.0,0.0,Ercoupe,415,AIR,TOA,false,,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
ACC,2020-02-25T11:30:00Z,False,Aviation,5/5/2021 0:00,,0.0,0.0,0.0,0.0,Air Tractor,AT 602,AIR,,false,1,TP,AAPL,137,Substantial,VMC,Maneuvering,Completed,Final
ACC,2020-02-25T05:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,737,AIR,,false,,,,NUSC,Substantial,,Takeoff,,
ACC,2020-02-24T00:08:00Z,False,Aviation,3/11/2022 0:00,Fatal,1.0,0.0,0.0,1.0,INNOVATOR,Mosquitto,HELI,,true,1,REC,PERS,091,Substantial,VMC,Unknown,Completed,Final
ACC,2020-02-23T15:30:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOMBARDIER,CL600 2B16,AIR,,false,,,,UNK,,,Landing,,
ACC,2020-02-23T15:15:00Z,False,Aviation,2/2/2021 0:00,Minor,0.0,0.0,1.0,1.0,Beech,58,AIR,DNL,false,2,REC,POSI,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-23T14:30:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,RYAN AERONAUTICAL,ST3KR,AIR,,false,1,,,NUSN,Substantial,,Enroute,,Prelim
ACC,2020-02-23T11:30:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BEECH,58,AIR,,false,2,,PERS,NUSN,Substantial,VMC,Enroute,,Prelim
ACC,2020-02-22T16:50:00Z,False,Aviation,8/27/2020 0:00,,0.0,0.0,0.0,0.0,Cessna,A185,AIR,04Y,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-22T16:20:00Z,False,Aviation,8/27/2020 0:00,,0.0,0.0,0.0,0.0,Air Tractor,AT 602,AIR,2LA4,false,1,TP,POSI,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-22T15:30:00Z,False,Aviation,8/27/2020 0:00,Minor,0.0,0.0,1.0,1.0,Commander,114,AIR,OEB,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-22T14:46:00Z,False,Aviation,8/27/2020 0:00,Minor,0.0,0.0,1.0,1.0,Aviat,A1,AIR,O22,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-22T12:11:00Z,False,Aviation,3/11/2022 0:00,Fatal,1.0,0.0,0.0,1.0,Beech,A36,AIR,,false,1,REC,PERS,091,Destroyed,VMC,Enroute,Completed,Final
ACC,2020-02-22T10:20:00Z,False,Aviation,3/11/2022 0:00,Fatal,2.0,0.0,0.0,2.0,CESSNA,305,AIR,PHDH,false,1,REC,INST,091,Substantial,VMC,Initial Climb,Completed,Final
ACC,2020-02-21T13:15:00Z,False,Aviation,8/27/2020 0:00,,0.0,0.0,0.0,0.0,Orlican,L60,AIR,FDK,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-20T18:24:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,PIPER,PA60,AIR,,false,,,,NUSN,Destroyed,,Approach,,
ACC,2020-02-20T17:10:00Z,False,Aviation,2/2/2021 0:00,Minor,0.0,0.0,1.0,1.0,Robinson,R44,HELI,09AA,false,1,REC,,135,Substantial,VMC,Enroute,Completed,Final
ACC,2020-02-20T13:45:00Z,False,Aviation,8/25/2020 0:00,,0.0,0.0,0.0,0.0,Cessna,510,AIR,DAB,false,2,TF,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-20T12:00:00Z,False,Aviation,8/25/2020 0:00,,0.0,0.0,0.0,0.0,Cessna,172,AIR,BDU,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-20T07:00:00Z,False,Aviation,3/11/2022 0:00,Fatal,3.0,0.0,0.0,3.0,Beech,200,AIR,,false,2,TP,PERS,091,Destroyed,IMC,Enroute,Completed,Final
ACC,2020-02-19T16:00:00Z,False,Aviation,2/2/2021 0:00,,0.0,0.0,0.0,0.0,Cessna,182,AIR,,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-19T05:00:00Z,False,Aviation,,Fatal,4.0,0.0,0.0,4.0,"PIPER, BEECH","PA44, 95","AIR, AIR",,"false, false",,,,"091, 091","Destroyed, Destroyed",,Maneuvering,,
ACC,2020-02-18T20:15:00Z,False,Aviation,8/25/2020 0:00,,0.0,0.0,0.0,0.0,Bell,OH 58A,HELI,,false,1,TS,AAPL,137,Substantial,VMC,Maneuvering,Completed,Final
ACC,2020-02-18T19:50:00Z,False,Aviation,5/5/2021 0:00,,0.0,0.0,0.0,0.0,Cessna,177RG,AIR,SUS,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-18T18:00:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,LAVIA ARGENTINA,PA-25-235,AIR,,false,1,REC,AAPL,NUSN,Destroyed,,Unknown,,
ACC,2020-02-18T16:50:00Z,False,Aviation,8/25/2020 0:00,,0.0,0.0,0.0,0.0,Aerospatiale,AS350,HELI,VDF,false,1,TS,INST,091,Substantial,VMC,Emergency Descent,Completed,Final
ACC,2020-02-18T09:20:00Z,False,Aviation,8/27/2020 0:00,,0.0,0.0,0.0,0.0,Robinson,R22,HELI,,false,1,REC,AOBV,091,Substantial,VMC,Takeoff,Completed,Final
ACC,2020-02-17T19:45:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,CESSNA,150,AIR,,false,,,,NUSN,Destroyed,,Enroute,,
ACC,2020-02-17T16:15:00Z,False,Aviation,8/25/2020 0:00,,0.0,0.0,0.0,0.0,Schweizer,269C,HELI,OMN,false,1,REC,INST,091,Substantial,VMC,Maneuvering,Completed,Final
ACC,2020-02-17T14:35:00Z,False,Aviation,5/19/2022 0:00,Serious,0.0,4.0,0.0,4.0,Cessna,172,AIR,2GC,false,1,REC,INST,091,Substantial,VMC,Initial Climb,Completed,Final
INC,2020-02-17T03:10:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,EMBRAER,ERJ190,AIR,,false,,,,NUSC,Minor,,Landing,,
ACC,2020-02-16T16:02:00Z,False,Aviation,5/5/2021 0:00,Minor,0.0,0.0,1.0,1.0,Cessna,170,AIR,3KS5,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
ACC,2020-02-16T14:20:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,PIPER,PA32,AIR,,false,,,,NUSN,Destroyed,,Initial Climb,,
ACC,2020-02-16T13:50:00Z,False,Aviation,8/27/2020 0:00,,0.0,0.0,0.0,0.0,Piper,PA28,AIR,8D4,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-16T12:30:00Z,False,Aviation,8/25/2020 0:00,,0.0,0.0,0.0,0.0,Cessna,172,AIR,ROC,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
ACC,2020-02-16T05:00:00Z,False,Aviation,,,0.0,0.0,0.0,,AGUSTAWESTLAND,AW139,HELI,,false,,,,UNK,,,Enroute,,
ACC,2020-02-15T15:38:00Z,False,Aviation,4/6/2022 0:00,Minor,0.0,0.0,1.0,1.0,Rockwell,112,AIR,DKX,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-15T14:00:00Z,False,Aviation,5/5/2021 0:00,Minor,0.0,0.0,1.0,1.0,Cessna,150,AIR,3G3,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
ACC,2020-02-15T10:13:00Z,False,Aviation,8/25/2020 0:00,,0.0,0.0,0.0,0.0,Cessna,182,AIR,HON,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
INC,2020-02-15T08:42:00Z,False,Aviation,9/30/2022 0:00,,0.0,0.0,0.0,0.0,Airbus,A319,AIR,SMF,false,2,TF,,121,,VMC,Approach,Completed,Final
ACC,2020-02-15T08:00:00Z,False,Aviation,8/25/2020 0:00,,0.0,0.0,0.0,0.0,Vans,RV8,AIR,UBS,true,,REC,PERS,091,Destroyed,VMC,Standing,Completed,Final
ACC,2020-02-15T05:00:00Z,False,Aviation,,Serious,0.0,1.0,2.0,3.0,BOEING,737,AIR,,false,,,,NUSC,,,Enroute,,
ACC,2020-02-14T14:35:00Z,False,Aviation,8/25/2020 0:00,,0.0,0.0,0.0,0.0,Mooney,M20K,AIR,MEV,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
ACC,2020-02-14T11:55:00Z,False,Aviation,8/25/2020 0:00,,0.0,0.0,0.0,0.0,Robinson,R44,HELI,,false,1,REC,BUS,091,Substantial,VMC,Maneuvering,Completed,Final
ACC,2020-02-13T14:15:00Z,False,Aviation,8/25/2020 0:00,,0.0,0.0,0.0,0.0,Cessna,TP206,AIR,OGG,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-13T12:26:00Z,False,Aviation,3/11/2022 0:00,Fatal,2.0,0.0,0.0,2.0,Mooney,M20J,AIR,BOW,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
ACC,2020-02-12T22:15:00Z,False,Aviation,5/5/2021 0:00,,0.0,0.0,0.0,0.0,Piaggio,P180,AIR,BJC,false,2,TP,BUS,091,Substantial,IMC,Landing,Completed,Final
ACC,2020-02-12T21:44:00Z,False,Aviation,,Fatal,4.0,0.0,0.0,4.0,PIPER,PA31,AIR,,false,,,,NUSN,Destroyed,,Initial Climb,,
ACC,2020-02-12T16:27:00Z,False,Aviation,5/19/2022 0:00,,0.0,0.0,0.0,0.0,Cessna,560,AIR,,false,2,TF,EXEC,091,Substantial,VMC,Enroute,Completed,Final
ACC,2020-02-12T15:12:00Z,False,Aviation,8/25/2020 0:00,,0.0,0.0,0.0,0.0,Cessna,402,AIR,HYA,false,2,REC,POSI,091,Substantial,VMC,Initial Climb,Completed,Final
INC,2020-02-12T10:00:00Z,False,Aviation,5/3/2022 0:00,,0.0,0.0,0.0,0.0,AIRBUS,A220,AIR,,false,2,TF,,NUSC,,Unknown,Enroute,Completed,Final
ACC,2020-02-12T05:00:00Z,False,Aviation,3/11/2022 0:00,Fatal,1.0,0.0,0.0,1.0,Luscombe,8,AIR,,false,1,REC,PERS,091,Destroyed,Unknown,Unknown,Completed,Final
ACC,2020-02-10T13:45:00Z,False,Aviation,8/25/2020 0:00,,0.0,0.0,0.0,0.0,Beech,36,AIR,AVX,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-09T16:00:00Z,False,Aviation,5/5/2021 0:00,Serious,0.0,1.0,3.0,4.0,Navion,NAVION,AIR,FSM,false,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
INC,2020-02-09T15:10:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,Boeing,757,AIR,,false,2,,,121,,,Enroute,,
INC,2020-02-09T14:44:00Z,False,Aviation,,,0.0,0.0,0.0,,BOEING,787,AIR,,false,,,,129,Minor,,Takeoff,,
ACC,2020-02-09T14:20:00Z,False,Aviation,3/11/2022 0:00,Fatal,1.0,0.0,0.0,1.0,Aviastroitel,AC 4C,GLI,FRR,true,,NONE,PERS,091,Substantial,VMC,Approach,Completed,Final
ACC,2020-02-09T10:25:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,737,AIR,,false,2,,,129,Substantial,,Landing,,
INC,2020-02-09T05:00:00Z,False,Aviation,,,0.0,0.0,0.0,,BOEING,737,AIR,,false,,,,UNK,Minor,,Takeoff,,
ACC,2020-02-08T14:17:00Z,False,Aviation,3/11/2022 0:00,Fatal,1.0,0.0,0.0,1.0,Beech,33,AIR,GDJ,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
ACC,2020-02-08T13:40:00Z,False,Aviation,8/17/2020 0:00,,0.0,0.0,0.0,0.0,Air Tractor,AT-504,AIR,FMM,false,1,TP,INST,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-08T11:13:00Z,False,Aviation,5/25/2023 0:00,Fatal,4.0,0.0,0.0,4.0,Cessna,501,AIR,,false,2,TF,PERS,091,Substantial,IMC,Enroute,Completed,Final
ACC,2020-02-07T05:15:00Z,False,Aviation,8/17/2020 0:00,,0.0,0.0,0.0,0.0,Cessna,208,AIR,BWI,false,1,TP,,135,Substantial,IMC,Approach,Completed,Final
ACC,2020-02-07T05:00:00Z,False,Aviation,,Fatal,1.0,2.0,0.0,3.0,BELL,407,HELI,,false,,,,UNK,Substantial,,Unknown,,
ACC,2020-02-07T02:05:00Z,False,Aviation,1/26/2021 0:00,Serious,0.0,1.0,22.0,23.0,BOMBARDIER,CL-600-2D24,AIR,,false,,TF,,121,Minor,VMC,Enroute,Completed,Final
ACC,2020-02-06T15:13:00Z,False,Aviation,4/21/2022 0:00,Fatal,3.0,0.0,0.0,3.0,Cessna,182,AIR,RSN,false,1,REC,BUS,091,Destroyed,IMC,Approach,Completed,Final
ACC,2020-02-06T15:00:00Z,False,Aviation,5/5/2021 0:00,,0.0,0.0,0.0,0.0,Beech,200,AIR,SUS,false,2,TP,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-06T13:30:00Z,False,Aviation,7/27/2020 0:00,,0.0,0.0,0.0,0.0,Cessna,172,AIR,,false,1,REC,PERS,091,Substantial,VMC,Maneuvering,Completed,Final
INC,2020-02-06T13:00:00Z,False,Aviation,1/6/2022 0:00,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
ACC,2020-02-06T12:10:00Z,False,Aviation,9/7/2022 0:00,Fatal,5.0,0.0,0.0,5.0,Piper,PA32R,AIR,,false,1,REC,,135,Substantial,IMC,Enroute,Completed,Final
ACC,2020-02-06T07:56:00Z,False,Aviation,7/27/2020 0:00,Minor,0.0,0.0,1.0,1.0,Cessna,208,AIR,EKA,false,1,TP,,135,Destroyed,VMC,Approach,Completed,Final
ACC,2020-02-05T19:07:00Z,False,Aviation,11/4/2022 0:00,Fatal,2.0,0.0,0.0,2.0,Cessna,140,AIR,O22,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
ACC,2020-02-05T16:19:00Z,False,Aviation,,Fatal,3.0,19.0,161.0,183.0,BOEING,737,AIR,,false,,,,NUSC,Substantial,,Landing,,
INC,2020-02-05T05:00:00Z,False,Aviation,,,0.0,0.0,0.0,,Aerospatiale,AS350,HELI,,false,,,,UNK,,,Unknown,,
ACC,2020-02-04T16:50:00Z,False,Aviation,3/11/2022 0:00,,0.0,0.0,0.0,0.0,Cessna,208,AIR,HPB,false,1,TP,,135,Substantial,IMC,Takeoff,Completed,Final
ACC,2020-02-04T16:02:00Z,False,Aviation,7/27/2020 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-28-181,AIR,FFZ,false,,REC,INST,091,Substantial,VMC,Takeoff,Completed,Final
INC,2020-02-03T15:00:00Z,False,Aviation,,,0.0,0.0,0.0,,BOEING,737,AIR,,false,,,,129,Minor,,Takeoff,,
ACC,2020-02-03T13:15:00Z,False,Aviation,7/27/2020 0:00,,0.0,0.0,0.0,0.0,Piper,PA32,AIR,F92,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
INC,2020-02-03T05:00:00Z,False,Aviation,,,0.0,0.0,0.0,,AIRBUS,A320,AIR,,false,,,,129,,,Initial Climb,,Prelim
ACC,2020-02-03T04:00:00Z,False,Aviation,1/6/2022 0:00,,0.0,0.0,0.0,0.0,BOEING,747 412,AIR,LAX,false,4,TF,,121,Substantial,VMC,Takeoff,Completed,Final
ACC,2020-02-02T17:00:00Z,False,Aviation,7/27/2020 0:00,,0.0,0.0,0.0,0.0,Piper,PA28RT,AIR,FMY,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-02T14:55:00Z,False,Aviation,6/21/2022 0:00,Fatal,1.0,2.0,0.0,3.0,Piper,PA28,AIR,1V6,false,1,REC,INST,091,Substantial,VMC,Approach,Completed,Final
ACC,2020-02-02T13:55:00Z,False,Aviation,7/27/2020 0:00,,0.0,0.0,0.0,0.0,Maule,M7,AIR,MHT,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-02-02T03:10:00Z,False,Aviation,,Serious,0.0,1.0,0.0,1.0,AIRBUS,A380,AIR,,false,,,,129,,,Enroute,,
ACC,2020-02-01T15:00:00Z,False,Aviation,3/9/2022 0:00,,0.0,0.0,0.0,0.0,Hiller,UH 12E,HELI,,false,1,TS,,135,Substantial,VMC,Maneuvering,Completed,Final
ACC,2020-02-01T05:00:00Z,False,Aviation,,,0.0,0.0,0.0,,AGUSTAWESTLAND,AW139,HELI,,false,,,,UNK,,,Enroute,,
INC,2020-02-01T00:35:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,747,AIR,,false,,,,NUSC,Minor,,Takeoff,,
INC,2020-01-31T16:45:00Z,False,Aviation,,,0.0,0.0,0.0,,BOEING,757,AIR,,false,2,,,129,Minor,,Landing,,
ACC,2020-01-31T15:05:00Z,False,Aviation,7/27/2020 0:00,,0.0,0.0,0.0,0.0,Cessna,172,AIR,CGC,false,1,REC,INST,091,Substantial,VMC,Takeoff,Completed,Final
ACC,2020-01-30T15:15:00Z,False,Aviation,7/27/2020 0:00,,0.0,0.0,0.0,0.0,PIPER,PA28,AIR,APF,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
INC,2020-01-30T05:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,AIRBUS,A300,AIR,,false,,,,NUSC,Minor,,Landing,,
ACC,2020-01-29T18:10:00Z,False,Aviation,5/5/2021 0:00,Minor,0.0,0.0,1.0,1.0,Beech,60,AIR,TX31,false,2,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
ACC,2020-01-29T18:00:00Z,False,Aviation,2/2/2021 0:00,,0.0,0.0,0.0,0.0,Cessna,150,AIR,BGQ,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
ACC,2020-01-29T14:22:00Z,False,Aviation,,Minor,0.0,0.0,2.0,2.0,CESSNA,U206G,AIR,,false,,,,NUSN,Substantial,,Landing,,Prelim
ACC,2020-01-29T10:00:00Z,False,Aviation,5/5/2021 0:00,,0.0,0.0,0.0,0.0,Mitsubishi,MU 2B-40,AIR,11Y,false,2,TP,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-01-28T16:03:00Z,False,Aviation,2/7/2023 0:00,Fatal,3.0,0.0,0.0,3.0,Piper,PA60,AIR,SPI,false,2,REC,PERS,091,Destroyed,IMC,Approach,Completed,Final
ACC,2020-01-27T17:40:00Z,False,Aviation,7/27/2020 0:00,,0.0,0.0,0.0,0.0,Cessna,180,AIR,E60,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-01-27T16:24:00Z,False,Aviation,3/9/2022 0:00,,0.0,0.0,0.0,0.0,Cirrus,SR22,AIR,,false,1,REC,PERS,091,Substantial,IMC,Enroute,Completed,Final
ACC,2020-01-27T13:54:00Z,False,Aviation,3/9/2022 0:00,Fatal,1.0,0.0,0.0,1.0,AEROPRO CZ,A220,AIR,,false,1,REC,PERS,091,Destroyed,IMC,Enroute,Completed,Final
ACC,2020-01-26T17:40:00Z,False,Aviation,7/27/2020 0:00,Minor,0.0,0.0,1.0,1.0,GLASAIR,1,AIR,GVT,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
ACC,2020-01-26T10:45:00Z,True,Aviation,3/2/2021 0:00,Fatal,9.0,0.0,0.0,9.0,Sikorsky,S76,HELI,,false,,,,135,Destroyed,IMC,Enroute,Completed,Final
ACC,2020-01-25T19:58:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,ROBINSON,R44,HELI,,false,,,,NUSN,Substantial,,Enroute,,
ACC,2020-01-25T18:12:00Z,False,Aviation,6/1/2021 0:00,Fatal,2.0,0.0,0.0,2.0,MUSTANG,II,AIR,64GA,true,1,REC,PERS,091,Destroyed,VMC,Maneuvering,Completed,Final
ACC,2020-01-25T16:35:00Z,False,Aviation,4/6/2022 0:00,,0.0,0.0,0.0,0.0,Beech,A36,AIR,FD51,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
ACC,2020-01-25T13:35:00Z,False,Aviation,7/27/2020 0:00,,0.0,0.0,0.0,0.0,Cessna,150,AIR,PRC,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-01-25T10:30:00Z,False,Aviation,9/16/2021 0:00,Fatal,1.0,0.0,0.0,1.0,Piper,PA32,AIR,15FL,false,1,REC,PERS,091,Destroyed,VMC,Initial Climb,Completed,Final
ACC,2020-01-25T09:50:00Z,False,Aviation,2/2/2021 0:00,,0.0,0.0,0.0,0.0,MERWIN,Kitfox,AIR,GYR,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-01-25T00:30:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,EXTRA,E54T,AIR,,false,,,,NUSN,Substantial,,Maneuvering,,
ACC,2020-01-24T21:54:00Z,False,Aviation,4/1/2022 0:00,,0.0,0.0,0.0,0.0,GULFSTREAM,150,AIR,TJIG,false,2,TF,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-01-24T18:50:00Z,False,Aviation,3/9/2022 0:00,Serious,0.0,1.0,0.0,1.0,Robinson,R22,HELI,,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-01-24T15:15:00Z,False,Aviation,7/27/2020 0:00,,0.0,0.0,0.0,0.0,Vans,VANS RV 8,AIR,FHB,true,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
ACC,2020-01-24T10:56:00Z,False,Aviation,5/19/2022 0:00,Fatal,2.0,1.0,0.0,3.0,Stinson,V77,AIR,,false,1,REC,PERS,091,Destroyed,VMC,Enroute,Completed,Final
ACC,2020-01-24T10:11:00Z,False,Aviation,3/9/2022 0:00,Fatal,1.0,2.0,0.0,3.0,Piper,PA28,AIR,,false,1,REC,PERS,091,Destroyed,VMC,Maneuvering,Completed,Final
