index,EventType,EventDate,HasSafetyRec,Mode,OriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,Make,Model,AirCraftCategory,AirportID,AmateurBuilt,NumberOfEngines,EngineType,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,BroadPhaseofFlight,ReportStatus,MostRecentReportType
6448,ACC,2024-12-17T16:15:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,CESSNA,208B,AIR,HNL,false,1,,INST,091,Destroyed,VMC,Initial Climb,In work,Prelim
6449,ACC,2024-12-16T17:47:00Z,False,Aviation,,Serious,0.0,1.0,0.0,1.0,BOEING,737,AIR,,false,2,,,NUSC,,,Standing,,Prelim
6450,ACC,2024-12-16T11:30:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,AMERICAN EUROCOPTER LLC,AS350B3,HELI,,false,1,,PUBF,PUBU,Substantial,VMC,Enroute,In work,Prelim
6451,ACC,2024-12-16T10:58:00Z,False,Aviation,4/22/2025 0:00,,0.0,0.0,0.0,0.0,AMAZON.COM SERVICES LLC,MK30,UNMANNED,PDT,false,6,ELEC,FLTS,091,Substantial,VMC,Landing,Completed,Final
6452,ACC,2024-12-16T10:58:00Z,False,Aviation,4/22/2025 0:00,,0.0,0.0,0.0,0.0,AMAZON.COM SERVICES LLC,MK30,UNMANNED,PDT,false,6,ELEC,FLTS,091,Substantial,VMC,Landing,Completed,Final
6453,ACC,2024-12-15T12:35:00Z,False,Aviation,,Minor,0.0,0.0,1.0,1.0,CAPELLA AIRCRAFT CORP,FW1C50,AIR,18MO,false,1,,PERS,091,Substantial,,Initial Climb,In work,Prelim
6454,ACC,2024-12-14T17:00:00Z,False,Aviation,,Minor,0.0,0.0,4.0,4.0,ROBINSON,R44,HELI,,false,,,,NUSN,Substantial,,Enroute,,Prelim
6455,ACC,2024-12-14T15:25:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,172M,AIR,3N6,false,1,,INST,091,Minor,VMC,Taxi,In work,Prelim
6456,ACC,2024-12-14T13:00:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,CHAMPION,8KCAB,AIR,,false,1,,,NUSN,Destroyed,,Maneuvering,,Prelim
6457,ACC,2024-12-13T13:09:00Z,False,Aviation,4/22/2025 0:00,,0.0,0.0,0.0,0.0,CESSNA,172M,AIR,TIW,false,1,,INST,091,Substantial,VMC,Landing,Completed,Final
6458,ACC,2024-12-13T12:00:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,CHRISTEN,EAGLE II,AIR,SCVH,false,,,,NUSN,Substantial,,Maneuvering,,Prelim
6459,INC,2024-12-13T05:00:00Z,False,Aviation,,,,,,,BOEING,747,,,false,,,,,,,Unknown,,
6460,ACC,2024-12-12T19:46:00Z,False,Aviation,,Fatal,1.0,1.0,0.0,2.0,Costruzioni Aeronautiche Tecnam,P2008,AIR,HPN,false,1,,PERS,091,Substantial,VMC,Enroute,In work,Prelim
6461,ACC,2024-12-12T14:15:00Z,False,Aviation,,Minor,0.0,0.0,1.0,1.0,ZALL JIHLAVAN AIRPLANES S R O,JA-600 SKYLEADER,AIR,O32,false,1,,INST,091,Substantial,VMC,Landing,In work,Prelim
6462,ACC,2024-12-12T13:10:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,PIPER,PA25,AIR,,false,,,,UNK,Substantial,,Enroute,,Prelim
6463,ACC,2024-12-12T12:35:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,WOLSTENHOLME DENNIS,PIETENPOL AIR CAMPER,AIR,THA,true,1,,PERS,091,Substantial,VMC,Standing,In work,Prelim
6464,ACC,2024-12-11T21:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,172,AIR,JCA,false,1,,INST,091,Substantial,VMC,Landing,In work,Prelim
6465,ACC,2024-12-11T19:05:00Z,False,Aviation,3/20/2025 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-28R-200,AIR,MIC,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
6466,ACC,2024-12-11T16:13:00Z,False,Aviation,,,,,,,CESSNA,172,AIR,ESOE,false,,,,NUSN,Minor,,Enroute,,Prelim
6467,ACC,2024-12-11T16:00:00Z,False,Aviation,1/21/2025 0:00,Serious,0.0,1.0,4.0,1.0,PIPER,PA-31-350,AIR,VCT,false,2,REC,AOBV,091,Substantial,VMC,Approach,Completed,Final
6468,ACC,2024-12-11T15:12:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,GRUMMAN AMERICAN AVN. CORP.,AA-5,AIR,LVJ,false,1,,AOBV,091,Substantial,VMC,Landing,In work,Prelim
6469,ACC,2024-12-11T05:00:00Z,False,Aviation,,,,,,,BOEING,737,AIR,,false,,,,NUSC,Substantial,,Landing,,Prelim
6470,ACC,2024-12-11T03:30:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,560,AIR,ATL,false,2,,POSI,091,Substantial,IMC,Standing,In work,Prelim
6471,ACC,2024-12-10T18:30:00Z,False,Aviation,,Minor,0.0,0.0,1.0,1.0,CESSNA,182,AIR,,false,,,,UNK,Substantial,,Enroute,,Prelim
6472,ACC,2024-12-10T13:10:00Z,False,Aviation,4/22/2025 0:00,Minor,0.0,0.0,2.0,2.0,EUROCOPTER,AS 350 B2,HELI,SLI,false,1,TS,INST,PUBU,Substantial,VMC,Maneuvering,Completed,Final
6473,ACC,2024-12-10T12:30:00Z,False,Aviation,,Serious,0.0,1.0,0.0,1.0,VANS,RV8,AIR,84R,true,1,,PERS,091,Substantial,VMC,Takeoff,In work,Prelim
6474,ACC,2024-12-09T17:30:00Z,False,Aviation,4/2/2025 0:00,,0.0,0.0,0.0,0.0,CESSNA,PA28,AIR,PHK,false,1,REC,INST,091,Substantial,VMC,Approach,Completed,Final
6475,ACC,2024-12-09T15:20:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,188,AIR,,false,,,,NUSN,Substantial,,Takeoff,,Prelim
6476,ACC,2024-12-09T15:07:00Z,False,Aviation,4/22/2025 0:00,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
6477,ACC,2024-12-09T14:32:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,MAGNI BUILDER LLC,M-16,GYRO,5R4,true,1,,PERS,091,Substantial,VMC,Initial Climb,In work,Prelim
6478,INC,2024-12-08T16:22:00Z,False,Aviation,,,,,,,BOEING,767,AIR,,false,,,,NUSC,Minor,,Takeoff,,Prelim
6479,ACC,2024-12-08T15:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,A75N1(PT17),AIR,SEE,false,1,,PERS,091,Substantial,VMC,Landing,In work,Prelim
6480,ACC,2024-12-08T13:07:00Z,False,Aviation,,Serious,0.0,1.0,0.0,1.0,ZENITH,Zodiac CH601,AIR,,true,1,,PERS,091,Destroyed,VMC,Unknown,In work,Prelim
6481,ACC,2024-12-08T10:15:00Z,False,Aviation,,Serious,0.0,2.0,0.0,2.0,CESSNA,Cessna FA 150L,AIR,,false,,,INST,129,Unknown,,Takeoff,,Prelim
6482,ACC,2024-12-07T17:27:00Z,False,Aviation,4/22/2025 0:00,Serious,0.0,1.0,0.0,1.0,WILLIAM M CLAPP,CLAPP-SABERWING,AIR,VLD,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
6483,ACC,2024-12-06T21:06:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,VANS AIRCRAFT INC,RV-12IS,AIR,,false,1,,PERS,091,Substantial,VMC,Maneuvering,In work,Prelim
6484,INC,2024-12-06T18:39:00Z,False,Aviation,,,,,,,HAWKER,HAWKER 900,AIR,,false,,,,UNK,Minor,,Enroute,,Prelim
6485,ACC,2024-12-06T14:35:00Z,False,Aviation,4/22/2025 0:00,Serious,0.0,1.0,1.0,2.0,CESSNA,150L,AIR,MEI,false,1,REC,INST,091,Substantial,VMC,Approach,Completed,Final
6486,ACC,2024-12-06T13:40:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,SCHLEICHER,ASW24,GLI,X52,false,0,,PERS,091,Substantial,VMC,Approach,In work,Prelim
6487,ACC,2024-12-05T14:03:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,VANS,RV14,AIR,,true,1,,PERS,091,Substantial,VMC,Enroute,In work,Prelim
6488,ACC,2024-12-05T11:00:00Z,False,Aviation,4/22/2025 0:00,Minor,0.0,0.0,2.0,2.0,,,,,,,,,,,,,,
6489,INC,2024-12-05T06:05:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,MD 10-30F,AIR,SLVR,false,,,,NUSN,Minor,,Landing,,Prelim
6490,ACC,2024-12-05T05:00:00Z,False,Aviation,,,,,,,Thrust,S2R,,,false,,,,NUSN,,,Maneuvering,,
6491,ACC,2024-12-04T15:51:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,TRUITT JAMES B,VANS RV-8A,AIR,LNP,true,1,,BUS,091,Substantial,VMC,Maneuvering,In work,Prelim
6492,ACC,2024-12-04T15:20:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,150L,AIR,,false,1,,PERS,091,Substantial,VMC,Enroute,In work,Prelim
6493,ACC,2024-12-04T13:23:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,ROBINSON,R44,,,false,,,AAPL,NUSN,,,Maneuvering,,
6494,INC,2024-12-04T08:15:00Z,False,Aviation,,,,,,,AIRBUS,A330,,,false,,,,,,,Enroute,,
6495,ACC,2024-12-03T05:00:00Z,False,Aviation,,Serious,0.0,1.0,0.0,1.0,BOEING,787-9,,,false,,,,121,,,Enroute,In work,
6496,ACC,2024-12-02T16:30:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,GULFSTREAM AM CORP COMM DIV,690D,AIR,SFF,false,2,,PERS,091,Substantial,IMC,Approach,In work,Prelim
6497,ACC,2024-12-02T15:15:00Z,False,Aviation,,Minor,0.0,0.0,2.0,2.0,CESSNA,340A,AIR,,false,2,,INST,NUSN,Destroyed,,Unknown,,Prelim
6498,INC,2024-12-02T11:00:00Z,False,Aviation,,,,,,,BOEING,737-700,AIR,,false,,,,NUSC,,,Enroute,,Prelim
6499,ACC,2024-12-01T19:21:00Z,False,Aviation,4/1/2025 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-28R-200,AIR,OVS,false,1,REC,INST,091,Substantial,VMC,Enroute,Completed,Final
6500,ACC,2024-12-01T15:38:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,AMERICAN AVIATION,AA-1B,AIR,11R,false,1,,PERS,091,Substantial,VMC,Initial Climb,In work,Prelim
6501,ACC,2024-12-01T14:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BEECH,35-33,AIR,P33,false,1,,PERS,091,Unknown,VMC,Maneuvering,In work,Prelim
6502,INC,2024-12-01T05:00:00Z,False,Aviation,,,,,,,BOEING,737,AIR,,false,,,,NUSC,,,Unknown,,Prelim
6503,INC,2024-12-01T04:35:00Z,False,Aviation,,,,,,,AIRBUS,A320,AIR,,false,,,,NUSC,,,Enroute,,Prelim
6504,ACC,2024-11-30T15:58:00Z,False,Aviation,1/21/2025 0:00,,0.0,0.0,0.0,0.0,CESSNA,140,AIR,LVJ,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
6505,ACC,2024-11-30T14:40:00Z,False,Aviation,4/22/2025 0:00,Minor,0.0,0.0,4.0,4.0,CESSNA,175,AIR,,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
6506,ACC,2024-11-29T14:05:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,180,AIR,,false,1,,PERS,091,Substantial,VMC,Landing,In work,Prelim
6507,ACC,2024-11-28T11:19:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BEECH,B300,AIR,1A5,false,2,,PERS,091,Substantial,VMC,Landing,In work,Prelim
6508,ACC,2024-11-28T11:01:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,PIPER,PA46,AIR,LIPH,false,,,,NUSN,Substantial,,Landing,,Prelim
6509,ACC,2024-11-27T19:30:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,Cozy,MK III,AIR,,true,1,,PERS,091,Destroyed,VMC,Enroute,In work,Prelim
6510,ACC,2024-11-27T17:26:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,737,AIR,,false,,,,129,Substantial,,Landing,,Prelim
6511,ACC,2024-11-27T14:19:00Z,False,Aviation,,Serious,0.0,1.0,0.0,1.0,ALEXANDER S ROLINSKI,BOT JOURNEY,AIR,60J,false,1,,FLTS,091,Substantial,VMC,Initial Climb,In work,Prelim
6512,INC,2024-11-27T05:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,AIRBUS,320,AIR,SKPE,false,,,,129,Minor,,Takeoff,,Prelim
6513,ACC,2024-11-27T01:05:00Z,False,Aviation,3/12/2025 0:00,Minor,0.0,0.0,2.0,2.0,CESSNA,340,AIR,MKO,false,2,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
6514,ACC,2024-11-26T19:30:00Z,False,Aviation,4/22/2025 0:00,,0.0,0.0,0.0,0.0,CIRRUS DESIGN CORP,SF50,AIR,FFZ,false,1,TJ,PERS,091,Substantial,VMC,Takeoff,Completed,Final
6515,ACC,2024-11-25T19:26:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,COSTRUZIONI AERONAUTICHE TECNA,P2012 TRAVELLER,AIR,BOS,false,2,,UNK,135,Substantial,VMC,Taxi,In work,Prelim
6516,ACC,2024-11-25T18:36:00Z,False,Aviation,1/21/2025 0:00,,0.0,0.0,0.0,0.0,CESSNA,140,AIR,TEW,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
6517,ACC,2024-11-25T14:55:00Z,False,Aviation,,Serious,0.0,2.0,0.0,2.0,MOONEY,M20F,AIR,FUL,false,1,,PERS,091,Substantial,VMC,Initial Climb,In work,Prelim
6518,ACC,2024-11-25T13:27:00Z,False,Aviation,,Fatal,5.0,0.0,0.0,5.0,CESSNA,U206,AIR,MRPV,false,,,,NUSN,Substantial,,Enroute,,Prelim
6519,OCC,2024-11-25T05:10:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,BOEING,737,,,false,,,,129,,,Landing,,
6520,ACC,2024-11-24T19:09:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,MOONEY,M20J,AIR,,false,1,,PERS,091,Substantial,VMC,Enroute,In work,Prelim
6521,ACC,2024-11-24T17:30:00Z,False,Aviation,,Minor,0.0,0.0,2.0,2.0,PIPER,PA-28R-200,AIR,GCC,false,1,,PERS,091,Substantial,VMC,Takeoff,In work,Prelim
6522,ACC,2024-11-24T06:33:00Z,False,Aviation,2/21/2025 0:00,Serious,0.0,1.0,0.0,1.0,PIPER,PA-28-140,AIR,OZS,false,1,REC,PERS,091,Substantial,VMC,Maneuvering,Completed,Final
6523,ACC,2024-11-24T00:00:00Z,False,Aviation,,Serious,0.0,1.0,0.0,1.0,BOEING,777-223,,,false,,,,121,,,Enroute,In work,
6524,ACC,2024-11-23T15:40:00Z,False,Aviation,4/22/2025 0:00,,0.0,0.0,0.0,0.0,CESSNA,A185F,AIR,,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
6525,ACC,2024-11-23T12:15:00Z,False,Aviation,,Fatal,2.0,1.0,0.0,3.0,CESSNA,182T,AIR,,false,1,,PUBF,PUBU,Destroyed,VMC,Maneuvering,In work,Prelim
6526,ACC,2024-11-22T17:25:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,PIPER,PA-28-140,AIR,,false,,,,NUSN,Destroyed,,Enroute,,Prelim
6527,ACC,2024-11-22T12:45:00Z,False,Aviation,,Fatal,1.0,1.0,0.0,2.0,AEROSPATIALE,AS332L,HELI,,false,,,,NUSN,Substantial,,Maneuvering,,Prelim
6528,ACC,2024-11-21T13:10:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BELL,206B,HELI,LAL,false,1,,PERS,091,Substantial,,Landing,In work,Prelim
6529,ACC,2024-11-20T19:46:00Z,False,Aviation,,Serious,0.0,2.0,0.0,2.0,EMBRAER S A,ERJ 170-200 LR,AIR,,false,2,,,121,,,Enroute,In work,Prelim
6530,ACC,2024-11-20T16:53:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,HOLTZ RODNEY R,CHALLENGER II,AIR,CON,true,1,,PERS,091,Substantial,VMC,Takeoff,In work,Prelim
6531,ACC,2024-11-20T14:30:00Z,False,Aviation,,Serious,0.0,1.0,0.0,1.0,AMS FLIGHT D O O,CARAT A,GLI,7GE5,false,1,,PERS,091,Substantial,VMC,Enroute,In work,Prelim
6532,ACC,2024-11-20T06:20:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,CESSNA,188,AIR,,false,1,,,NUSN,Substantial,,Enroute,,Prelim
6533,ACC,2024-11-19T19:51:00Z,False,Aviation,,Minor,0.0,0.0,2.0,2.0,CESSNA,172S,AIR,CHA,false,1,,INST,091,Substantial,IMC,Initial Climb,In work,Prelim
6534,ACC,2024-11-19T10:30:00Z,False,Aviation,4/22/2025 0:00,,0.0,0.0,0.0,0.0,AVIAT AIRCRAFT INC,A-1B,AIR,SOW,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
6535,OCC,2024-11-19T05:00:00Z,False,Aviation,,,,,,,BOEING,767,AIR,,false,,,,129,Unknown,,Landing,,Prelim
6536,ACC,2024-11-18T18:35:00Z,False,Aviation,,Serious,0.0,1.0,0.0,1.0,BOEING,757-231,,,false,,,,121,,,Enroute,In work,
6537,ACC,2024-11-18T17:30:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,A75N1(PT17),AIR,,false,1,,PERS,091,Substantial,VMC,Enroute,In work,Prelim
6538,ACC,2024-11-18T16:30:00Z,False,Aviation,,Minor,0.0,0.0,1.0,1.0,JAMES A GRAY,JUST AIRCRAFT HIGHLANDER,AIR,,true,1,,PERS,091,Substantial,VMC,Takeoff,In work,Prelim
6539,ACC,2024-11-18T15:35:00Z,False,Aviation,,,,,,,CESSNA,R182,AIR,LS09,false,1,,PERS,091,Substantial,,Landing,In work,Prelim
6540,ACC,2024-11-18T13:21:00Z,False,Aviation,,Serious,0.0,3.0,0.0,3.0,BEECH,A36,AIR,DYL,false,1,,PERS,091,Substantial,,Approach,In work,Prelim
6541,ACC,2024-11-18T10:53:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,MD HELICOPTER,369,HELI,,false,,,,NUSN,Substantial,,Maneuvering,,Prelim
6542,ACC,2024-11-18T05:00:00Z,False,Aviation,,Minor,0.0,0.0,2.0,2.0,MD HELICOPTER,500,,,false,,,,,,,Taxi,,
6543,ACC,2024-11-17T18:45:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BRUNNER-WINKLE,BIRD A,AIR,GA64,false,1,,PERS,091,Substantial,VMC,Landing,In work,Prelim
6544,ACC,2024-11-17T15:15:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,PITTS,S1E,AIR,1TE4,true,1,,PERS,091,Substantial,VMC,Maneuvering,In work,Prelim
6545,ACC,2024-11-17T14:20:00Z,False,Aviation,4/22/2025 0:00,,0.0,0.0,0.0,0.0,JOLLY WARREN T,BAKENG DUCE,AIR,PCM,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
6546,ACC,2024-11-17T14:10:00Z,False,Aviation,4/22/2025 0:00,,0.0,0.0,0.0,0.0,CESSNA,GX,AIR,PRC,false,1,REC,INST,091,Minor,VMC,Taxi,Completed,Final
6547,ACC,2024-11-17T13:11:00Z,False,Aviation,4/22/2025 0:00,,0.0,0.0,0.0,0.0,CIRRUS DESIGN CORP,SR22T,AIR,KPSP,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
6548,ACC,2024-11-17T12:50:00Z,False,Aviation,,Fatal,3.0,0.0,0.0,3.0,CESSNA,172,AIR,LJMB,false,,,,NUSN,Destroyed,,Unknown,,Prelim
6549,ACC,2024-11-17T12:10:00Z,False,Aviation,,Serious,0.0,1.0,3.0,4.0,PIPER,PA-32-300,AIR,KPOC,false,1,,PERS,091,Substantial,VMC,Approach,In work,Prelim
6550,ACC,2024-11-17T10:45:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOMBARDIER INC,CL-600-2B16,AIR,KJAC,false,2,,,091K,Substantial,VMC,Taxi,In work,Prelim
6551,ACC,2024-11-17T10:30:00Z,False,Aviation,,Minor,0.0,0.0,1.0,1.0,CESSNA,172I,AIR,none,false,1,,PERS,091,Substantial,VMC,Enroute,In work,Prelim
6552,INC,2024-11-16T21:10:00Z,False,Aviation,,,,,,,AIRBUS,A320-214,AIR,,false,2,,,129,,,Approach,,Prelim
6553,ACC,2024-11-15T17:39:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,PIPER,PA-23-160,AIR,3T2,false,2,,INST,091,Substantial,VMC,Initial Climb,In work,Prelim
6554,ACC,2024-11-15T17:39:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,DIAMOND AIRCRAFT IND GMBH,DA 42 NG,AIR,DAB,false,2,,FERY,091,Substantial,VMC,Landing,In work,Prelim
6555,ACC,2024-11-15T17:15:00Z,False,Aviation,4/22/2025 0:00,Serious,0.0,1.0,0.0,1.0,Rotor Flight Dynamics,Dominator,GYRO,,true,1,REC,PERS,091,Substantial,VMC,Maneuvering,Completed,Final
6556,ACC,2024-11-15T14:30:00Z,False,Aviation,,Minor,0.0,0.0,1.0,1.0,PIPER,PA-23-250,AIR,MYGF,false,2,,,NUSN,Substantial,,Landing,,Prelim
6557,ACC,2024-11-15T11:00:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,BEECH,35-B33,AIR,,false,1,,PERS,091,Destroyed,VMC,Unknown,In work,Prelim
6558,ACC,2024-11-15T10:45:00Z,False,Aviation,,Serious,0.0,2.0,0.0,2.0,BOEING,787-9,,,false,,,,121,,,Enroute,In work,
6559,ACC,2024-11-15T10:03:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,DEHAVILLAND,DHC-6-300,AIR,BVU,false,2,,OWRK,135,Substantial,VMC,Landing,In work,Prelim
6560,ACC,2024-11-15T05:47:00Z,False,Aviation,4/22/2025 0:00,,0.0,0.0,0.0,0.0,ROTORWAY,Exec 162 F,HELI,ANE,true,1,REC,PERS,091,Substantial,VMC,Maneuvering,Completed,Final
6561,ACC,2024-11-14T13:18:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CHARLIE GUINN,CCK-1865,AIR,PVT,true,1,,PERS,091,Substantial,VMC,Landing,In work,Prelim
6562,ACC,2024-11-14T11:45:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,AIR TRACTOR,AT602,AIR,ZZZZ,false,,,,NUSN,Substantial,,Maneuvering,,Prelim
6563,ACC,2024-11-14T08:04:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,172I,AIR,VNY,false,1,,PERS,091,Substantial,VMC,Takeoff,In work,Prelim
6564,ACC,2024-11-13T15:16:00Z,False,Aviation,4/22/2025 0:00,,0.0,0.0,0.0,0.0,PIPER,PA28,AIR,F45,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
6565,ACC,2024-11-13T12:30:00Z,False,Aviation,,Minor,0.0,0.0,1.0,1.0,ROBINSON HELICOPTER COMPANY,R22 MARINER,HELI,,false,1,,INST,091,Substantial,VMC,Landing,In work,Prelim
6566,ACC,2024-11-13T11:15:00Z,False,Aviation,1/3/2025 0:00,,0.0,0.0,0.0,0.0,ATKINSON JEFFREY M,RV-8,AIR,DTO,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
6567,OCC,2024-11-13T05:00:00Z,False,Aviation,,,,,,,BOEING,737,AIR,,false,,,,129,,,Enroute,,Prelim
6568,ACC,2024-11-12T20:20:00Z,False,Aviation,,Serious,0.0,1.0,0.0,1.0,BELL,205,HELI,,false,,,,NUSN,Unknown,,Takeoff,,Prelim
6569,INC,2024-11-11T15:51:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,737,,,false,,,,129,,,Takeoff,,
6570,ACC,2024-11-11T15:40:00Z,False,Aviation,2/21/2025 0:00,Minor,0.0,0.0,1.0,1.0,Composite FX,Mosquito XE,HELI,,true,1,REC,PERS,091,Substantial,VMC,Maneuvering,Completed,Final
6571,ACC,2024-11-11T11:50:00Z,False,Aviation,2/12/2025 0:00,,0.0,0.0,0.0,0.0,BELL HELICOPTER TEXTRON CANADA,505,HELI,RYW,false,1,TS,INST,091,Substantial,VMC,Emergency Descent,Completed,Final
6572,INC,2024-11-11T07:25:00Z,False,Aviation,,,,,,,BOEING,787,AIR,,false,,,,129,Minor,,Pushback/Tow,,Prelim
6573,ACC,2024-11-11T05:50:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,CESSNA,172,,,false,,,,,,,Unknown,,
6574,INC,2024-11-10T22:41:00Z,False,Aviation,,,,,,,BOEING,727,,,false,,,,NUSC,,,Takeoff,,
6575,ACC,2024-11-09T20:03:00Z,False,Aviation,4/2/2025 0:00,,0.0,0.0,0.0,0.0,SCHWEIZER,269C-1,HELI,,false,1,REC,PERS,091,Substantial,VMC,Unknown,Completed,Final
6576,ACC,2024-11-09T13:55:00Z,False,Aviation,1/21/2025 0:00,,0.0,0.0,0.0,0.0,CESSNA,152,AIR,XBP,false,1,REC,INST,091,Destroyed,VMC,Approach,Completed,Final
6577,ACC,2024-11-09T12:04:00Z,False,Aviation,4/22/2025 0:00,,0.0,0.0,0.0,0.0,CESSNA,310K,AIR,TYS,false,2,REC,BUS,091,Substantial,VMC,Taxi,Completed,Final
6578,ACC,2024-11-09T12:02:00Z,False,Aviation,4/22/2025 0:00,,0.0,0.0,0.0,0.0,FINN LASSEN,RV-4,AIR,FD71,true,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
6579,ACC,2024-11-09T04:40:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,737,,,false,,,,NUSC,,,Approach,,
6580,INC,2024-11-09T02:02:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,AIRBUS,A320-214,AIR,,false,2,,,NUSC,,,Enroute,,Prelim
6581,INC,2024-11-08T17:44:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,AIRBUS,A320,AIR,LEBL,false,2,,,NUSC,,,Takeoff,,Prelim
6582,ACC,2024-11-08T14:15:00Z,False,Aviation,1/23/2025 0:00,Minor,0.0,0.0,1.0,1.0,VANS,RV8-A,AIR,0GE5,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
6583,ACC,2024-11-08T14:00:00Z,False,Aviation,4/21/2025 0:00,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
6584,ACC,2024-11-07T15:20:00Z,False,Aviation,,Minor,0.0,0.0,2.0,2.0,PIPER,PA31,AIR,,false,,,,NUSN,Substantial,,Enroute,,Prelim
6585,ACC,2024-11-07T13:53:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,P210,AIR,CNI,false,1,,INST,091,Substantial,VMC,Landing,In work,Prelim
6586,ACC,2024-11-07T09:37:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,ROBINSON HELICOPTER COMPANY,R44 II,HELI,,false,1,,EXLD,133,Substantial,VMC,Maneuvering,In work,Prelim
6587,ACC,2024-11-07T07:42:00Z,False,Aviation,4/22/2025 0:00,,0.0,0.0,0.0,0.0,TEXTRON AVIATION INC,172S,AIR,KPRC,false,1,REC,INST,091,Substantial,VMC,Taxi,Completed,Final
