index,EventType,EventDate,HasSafetyRec,Mode,OriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,Make,Model,AirCraftCategory,AirportID,AmateurBuilt,NumberOfEngines,EngineType,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,BroadPhaseofFlight,ReportStatus,MostRecentReportType,FatalYN
154,0,2020-11-08T15:18:00Z,False,0,8/20/2021 0:00,?,0.0,0.0,0.0,0.0,1180,1144,1,2737,False,0.125,5,15,0,3,3,10,1,2,0
155,0,2020-11-08T15:15:00Z,False,0,7/15/2021 0:00,?,0.0,0.0,0.0,0.0,160,142,6,280,False,0.125,9,13,0,3,3,1,1,2,0
156,0,2020-11-07T22:00:00Z,False,0,?,Fatal,3.0,0.0,0.0,3.0,250,97,1,576,False,,0,0,15,3,0,3,0,3,1
157,0,2020-11-07T20:18:00Z,False,0,7/12/2022 0:00,Fatal,1.0,0.0,0.0,1.0,896,1579,1,576,False,0.125,5,15,0,1,1,4,1,2,1
158,0,2020-11-07T15:00:00Z,False,0,8/24/2021 0:00,?,0.0,0.0,0.0,0.0,1052,184,6,576,False,0.125,5,14,0,3,3,5,1,2,0
159,0,2020-11-07T13:51:00Z,False,0,9/16/2021 0:00,Serious,0.0,2.0,0.0,2.0,1046,624,4,576,False,0.0,0,15,0,3,3,6,1,2,0
160,0,2020-11-07T09:30:00Z,False,0,7/7/2022 0:00,Serious,0.0,1.0,2.0,3.0,429,272,1,576,False,0.125,5,15,0,3,3,6,1,2,0
161,0,2020-11-06T21:45:00Z,False,0,7/7/2022 0:00,?,0.0,0.0,0.0,0.0,896,1594,1,440,False,0.125,5,15,0,3,3,1,1,2,0
162,0,2020-11-06T17:38:00Z,False,0,7/7/2022 0:00,Fatal,1.0,0.0,2.0,3.0,157,1239,1,576,False,0.125,5,15,0,1,3,13,1,2,1
163,0,2020-11-06T16:20:00Z,False,0,9/29/2023 0:00,?,0.0,0.0,0.0,0.0,894,1683,1,576,False,0.125,8,9,0,3,3,3,1,2,0
164,0,2020-11-06T16:11:00Z,False,0,8/20/2021 0:00,?,0.0,0.0,0.0,0.0,269,1959,1,1521,False,0.125,5,13,0,3,3,5,1,2,0
165,0,2020-11-06T16:00:00Z,False,0,1/31/2023 0:00,Serious,0.0,2.0,1.0,3.0,32,487,6,856,False,0.25,9,0,8,3,3,5,1,2,0
166,0,2020-11-06T14:55:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,269,1959,1,1171,False,0.125,0,0,13,3,0,1,0,3,1
167,0,2020-11-06T14:00:00Z,False,0,7/15/2021 0:00,?,0.0,0.0,0.0,0.0,379,920,1,2817,False,0.125,5,13,0,3,3,5,1,2,0
168,0,2020-11-06T12:58:00Z,False,0,7/7/2022 0:00,?,0.0,0.0,0.0,0.0,1002,1765,1,800,True,0.125,0,15,0,3,3,10,1,2,0
169,0,2020-11-06T09:05:00Z,False,0,8/31/2021 0:00,?,0.0,0.0,0.0,0.0,250,37,1,845,False,0.125,5,15,0,3,3,10,1,2,0
170,0,2020-11-05T23:33:00Z,False,0,2/2/2023 0:00,?,0.0,0.0,0.0,0.0,270,1958,1,601,False,0.125,5,13,0,3,3,5,1,2,0
171,0,2020-11-05T15:30:00Z,False,0,7/7/2022 0:00,?,0.0,0.0,0.0,0.0,683,2024,1,2298,True,0.125,5,15,0,3,3,1,1,2,0
172,0,2020-11-05T15:15:00Z,False,0,7/15/2021 0:00,Minor,0.0,0.0,1.0,1.0,849,468,1,1197,False,0.125,5,15,0,3,3,4,1,2,0
173,1,2020-11-05T13:55:00Z,False,0,?,?,0.0,0.0,0.0,0.0,461,172,1,1904,False,,0,0,15,3,0,5,0,3,0
174,0,2020-11-04T13:20:00Z,False,0,8/16/2022 0:00,?,0.0,0.0,0.0,0.0,970,1177,1,1275,False,0.125,5,13,0,3,3,5,1,2,0
175,0,2020-11-03T19:00:00Z,False,0,?,Fatal,2.0,0.0,0.0,2.0,896,1672,1,576,False,0.25,0,0,13,3,0,13,0,3,1
176,0,2020-11-03T18:53:00Z,False,0,3/22/2023 0:00,Serious,0.0,1.0,1.0,2.0,896,1240,1,2701,False,0.125,5,15,0,3,3,4,1,2,0
177,0,2020-11-03T17:57:00Z,False,0,7/15/2021 0:00,Serious,0.0,1.0,0.0,1.0,250,87,1,2298,False,0.125,5,15,0,1,3,5,1,2,0
178,0,2020-11-03T14:41:00Z,False,0,8/31/2022 0:00,Fatal,2.0,0.0,0.0,2.0,141,1448,5,184,True,0.125,5,15,0,1,3,13,1,2,1
179,0,2020-11-03T13:35:00Z,False,0,8/16/2022 0:00,?,0.0,0.0,0.0,0.0,1123,9,1,1101,False,0.125,5,13,0,3,3,5,1,2,0
180,0,2020-11-02T16:00:00Z,False,0,7/15/2021 0:00,Minor,0.0,0.0,2.0,2.0,316,900,1,576,True,0.125,5,15,0,3,3,5,1,2,0
181,0,2020-11-02T10:30:00Z,False,0,8/31/2021 0:00,Minor,0.0,0.0,1.0,1.0,135,578,1,1909,True,0.125,5,15,0,3,3,5,1,2,0
182,0,2020-11-01T18:48:00Z,False,0,10/6/2022 0:00,Fatal,3.0,0.0,0.0,3.0,541,1141,1,1485,False,0.25,5,15,0,1,1,1,1,2,1
183,0,2020-11-01T16:24:00Z,False,0,7/15/2021 0:00,Minor,0.0,0.0,1.0,1.0,896,1655,1,376,False,0.125,5,15,0,3,3,5,1,2,0
184,0,2020-11-01T15:00:00Z,False,0,12/7/2022 0:00,Minor,0.0,0.0,1.0,1.0,962,258,1,1202,False,0.25,6,14,8,3,1,5,1,2,0
185,0,2020-10-31T04:29:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,896,1591,1,576,False,0.125,0,0,12,1,0,6,0,3,1
186,0,2020-10-30T19:05:00Z,False,0,3/16/2023 0:00,Fatal,1.0,0.0,0.0,1.0,250,60,1,1533,False,0.125,5,15,0,3,3,1,1,2,1
187,0,2020-10-30T15:26:00Z,False,0,?,?,0.0,0.0,0.0,0.0,250,260,1,576,False,0.25,0,0,13,1,0,1,0,3,0
188,0,2020-10-30T14:15:00Z,False,0,7/7/2022 0:00,?,0.0,0.0,0.0,0.0,250,28,1,1020,False,0.125,5,15,0,3,3,5,1,2,0
189,1,2020-10-30T12:01:00Z,False,0,?,?,?,?,?,?,179,356,1,576,False,,0,0,12,0,0,3,0,3,0
190,0,2020-10-29T12:49:00Z,False,0,8/20/2021 0:00,?,0.0,0.0,0.0,0.0,923,2017,1,821,True,0.125,5,16,0,3,3,5,1,2,0
191,1,2020-10-29T11:03:00Z,False,0,?,?,0.0,0.0,0.0,0.0,250,308,1,576,False,,0,0,13,2,0,3,0,3,0
192,0,2020-10-29T09:39:00Z,False,0,12/6/2022 0:00,Fatal,2.0,0.0,0.0,2.0,250,206,1,576,False,0.25,5,15,0,1,3,3,1,2,1
193,0,2020-10-28T13:30:00Z,False,0,8/20/2021 0:00,?,0.0,0.0,0.0,0.0,19,20,1,1470,False,0.125,5,15,0,3,3,9,1,2,0
194,0,2020-10-28T11:40:00Z,False,0,7/7/2022 0:00,?,0.0,0.0,0.0,0.0,250,97,1,1418,False,0.125,5,15,0,3,1,9,1,2,0
195,1,2020-10-27T18:25:00Z,False,0,?,?,0.0,0.0,0.0,0.0,250,154,1,576,False,,0,0,12,0,0,10,0,3,0
196,0,2020-10-27T11:33:00Z,False,0,7/7/2022 0:00,?,0.0,0.0,0.0,0.0,605,239,6,576,False,0.125,9,8,7,3,3,3,1,2,0
197,0,2020-10-27T10:12:00Z,False,0,9/16/2021 0:00,?,0.0,0.0,0.0,0.0,250,491,1,2349,False,0.125,5,14,0,3,3,5,1,2,0
198,0,2020-10-26T23:37:00Z,False,0,8/20/2021 0:00,Minor,0.0,0.0,1.0,1.0,72,611,6,547,False,0.125,9,16,0,3,3,1,1,2,0
199,0,2020-10-26T15:58:00Z,False,0,5/19/2022 0:00,Fatal,1.0,0.0,0.0,1.0,250,156,1,1737,False,0.125,5,15,0,1,1,1,1,2,1
200,0,2020-10-26T14:10:00Z,False,0,7/26/2023 0:00,?,0.0,0.0,0.0,0.0,896,1660,1,576,False,0.125,5,13,0,3,3,13,1,2,0
201,0,2020-10-25T15:07:00Z,False,0,?,?,?,?,?,?,993,1725,6,576,False,0.125,0,0,13,3,0,10,0,3,0
202,0,2020-10-25T13:37:00Z,False,0,9/21/2022 0:00,Minor,0.0,0.0,1.0,1.0,541,556,1,724,False,0.125,5,15,0,3,3,4,1,2,0
203,0,2020-10-25T10:52:00Z,False,0,10/5/2022 0:00,Fatal,1.0,0.0,0.0,1.0,250,60,1,576,False,0.125,5,15,0,3,3,3,1,2,1
204,0,2020-10-25T08:37:00Z,False,0,5/19/2022 0:00,Fatal,2.0,0.0,0.0,2.0,541,556,1,576,False,0.125,5,15,0,1,1,6,1,2,1
205,0,2020-10-24T17:30:00Z,False,0,8/20/2021 0:00,?,0.0,0.0,0.0,0.0,250,60,1,2089,False,0.125,5,15,0,3,3,10,1,2,0
206,0,2020-10-24T12:30:00Z,False,0,8/20/2021 0:00,Serious,0.0,1.0,0.0,1.0,249,819,1,1628,True,0.125,5,15,0,3,3,5,1,2,0
207,0,2020-10-24T12:00:00Z,False,0,7/7/2022 0:00,Minor,0.0,0.0,4.0,4.0,269,1959,1,576,False,0.125,5,15,0,3,3,3,1,2,0
208,0,2020-10-24T11:53:00Z,False,0,?,Minor,0.0,0.0,9.0,9.0,421,1020,1,2035,False,0.25,0,0,4,3,0,5,0,3,0
209,0,2020-10-24T10:28:00Z,False,0,12/14/2022 0:00,Fatal,2.0,0.0,0.0,2.0,716,176,1,576,True,0.125,5,15,0,3,3,3,1,2,1
210,0,2020-10-24T10:00:00Z,False,0,7/15/2021 0:00,?,0.0,0.0,0.0,0.0,250,60,1,96,False,0.125,5,15,0,3,3,1,1,2,0
211,0,2020-10-23T20:10:00Z,False,0,8/26/2021 0:00,?,0.0,0.0,0.0,0.0,250,2044,1,1619,False,0.125,5,15,0,3,3,5,1,2,0
212,0,2020-10-23T15:51:00Z,False,0,8/20/2021 0:00,?,0.0,0.0,0.0,0.0,896,1238,1,576,False,0.125,5,15,0,3,3,3,1,2,0
213,0,2020-10-23T14:00:00Z,False,0,?,Fatal,1.0,1.0,2.0,4.0,250,97,1,576,False,,0,0,0,3,0,3,0,3,1
214,1,2020-10-23T10:00:00Z,False,0,?,?,?,?,?,?,45,516,1,750,False,0.25,0,0,12,0,0,10,0,3,0
215,0,2020-10-22T19:00:00Z,False,0,8/20/2021 0:00,?,0.0,0.0,0.0,0.0,269,1959,1,1413,False,0.125,5,6,0,3,3,10,1,2,0
216,0,2020-10-22T10:15:00Z,False,0,?,?,?,?,?,?,896,1677,1,576,False,,0,0,13,3,0,5,0,3,0
217,0,2020-10-21T22:55:00Z,False,0,7/19/2022 0:00,?,0.0,0.0,0.0,0.0,723,322,1,1664,False,0.25,6,0,8,3,3,5,1,2,0
218,0,2020-10-21T16:12:00Z,False,0,10/19/2022 0:00,Minor,0.0,0.0,1.0,1.0,160,142,6,576,False,0.125,9,15,0,3,1,6,1,2,0
219,0,2020-10-21T14:32:00Z,False,0,8/20/2021 0:00,?,0.0,0.0,0.0,0.0,166,452,1,1673,False,0.125,5,15,0,3,3,10,1,2,0
220,0,2020-10-21T14:31:00Z,False,0,5/19/2022 0:00,Fatal,1.0,0.0,0.0,1.0,157,2145,1,663,False,0.125,5,15,0,1,3,4,1,2,1
221,0,2020-10-21T11:50:00Z,False,0,7/19/2022 0:00,Serious,0.0,1.0,0.0,1.0,556,1225,1,1397,True,0.125,5,15,0,3,3,10,1,2,0
222,0,2020-10-21T11:17:00Z,False,0,12/6/2022 0:00,?,0.0,0.0,0.0,0.0,896,1600,1,576,False,0.125,5,15,0,3,3,3,1,2,0
223,0,2020-10-20T20:20:00Z,False,0,6/3/2022 0:00,?,0.0,0.0,0.0,0.0,896,1660,1,576,False,0.125,5,13,0,3,3,3,1,2,0
224,0,2020-10-20T17:10:00Z,False,0,7/7/2022 0:00,Fatal,1.0,0.0,0.0,1.0,556,1225,1,576,True,0.125,5,15,0,3,3,13,1,2,1
225,1,2020-10-20T14:53:00Z,False,0,?,?,0.0,0.0,0.0,0.0,179,355,1,2776,False,,0,0,12,0,2,5,0,3,0
226,0,2020-10-20T14:15:00Z,False,0,9/29/2021 0:00,?,0.0,0.0,0.0,0.0,250,116,1,2205,False,,5,13,0,3,3,5,1,2,0
227,1,2020-10-20T09:45:00Z,False,0,?,?,0.0,0.0,0.0,0.0,1078,1854,6,576,False,,0,0,8,0,0,3,0,3,0
228,0,2020-10-18T14:00:00Z,False,0,7/15/2021 0:00,Minor,0.0,0.0,2.0,2.0,111,770,1,2069,False,0.125,5,15,0,3,3,1,1,2,0
229,0,2020-10-18T14:00:00Z,False,0,8/26/2021 0:00,?,0.0,0.0,0.0,0.0,1027,1727,6,220,False,0.125,5,15,0,3,3,6,1,2,0
230,0,2020-10-18T14:00:00Z,False,0,8/26/2021 0:00,Minor,0.0,0.0,1.0,1.0,99,485,1,2793,False,0.125,5,15,0,3,3,1,1,2,0
231,0,2020-10-18T11:00:00Z,False,0,5/19/2022 0:00,?,0.0,0.0,0.0,0.0,250,112,1,2556,False,0.125,5,15,0,3,3,11,1,2,0
232,0,2020-10-18T10:59:00Z,False,0,1/19/2023 0:00,Serious,0.0,1.0,0.0,1.0,993,1721,6,2817,False,0.125,5,15,0,3,3,1,1,2,0
233,0,2020-10-17T17:42:00Z,False,0,7/7/2022 0:00,?,0.0,0.0,0.0,0.0,896,1660,1,2261,False,,5,13,0,3,3,1,1,2,0
234,0,2020-10-17T16:30:00Z,False,0,8/20/2021 0:00,?,0.0,0.0,0.0,0.0,250,60,1,2732,False,0.125,5,13,0,3,3,10,1,2,0
235,0,2020-10-17T16:15:00Z,False,0,?,?,0.0,0.0,0.0,0.0,993,1725,6,576,False,,0,0,13,3,0,3,0,3,0
236,0,2020-10-16T19:20:00Z,False,0,8/26/2021 0:00,?,0.0,0.0,0.0,0.0,896,1593,1,576,False,0.125,5,15,0,3,3,3,1,2,0
237,0,2020-10-16T15:15:00Z,False,0,7/7/2022 0:00,?,0.0,0.0,0.0,0.0,160,142,6,576,False,0.125,9,15,0,3,3,3,1,2,0
238,0,2020-10-16T11:13:00Z,False,0,11/4/2022 0:00,Fatal,2.0,0.0,0.0,2.0,250,2033,1,576,False,0.125,5,15,0,3,3,4,1,2,1
239,0,2020-10-16T10:00:00Z,False,0,8/20/2021 0:00,Minor,0.0,0.0,2.0,2.0,993,1725,6,576,False,0.125,0,6,0,3,3,6,1,2,0
240,0,2020-10-15T16:15:00Z,False,0,7/19/2022 0:00,Minor,0.0,0.0,1.0,1.0,250,45,1,2261,False,0.125,5,15,0,3,3,4,1,2,0
241,0,2020-10-15T11:00:00Z,False,0,?,Fatal,2.0,0.0,0.0,2.0,993,1725,6,576,False,,0,0,13,3,0,3,0,3,1
242,0,2020-10-14T16:05:00Z,False,0,8/24/2021 0:00,?,0.0,0.0,0.0,0.0,254,437,1,2805,False,0.125,5,13,0,3,3,4,1,2,0
243,0,2020-10-14T13:03:00Z,False,0,7/15/2021 0:00,Minor,0.0,0.0,1.0,1.0,844,1971,1,2746,True,0.125,5,15,0,3,3,10,1,2,0
244,0,2020-10-14T08:20:00Z,False,0,10/13/2022 0:00,?,0.0,0.0,0.0,0.0,157,466,1,2836,False,0.25,8,0,8,3,3,11,1,2,0
245,0,2020-10-13T21:30:00Z,False,0,?,Fatal,3.0,1.0,0.0,4.0,896,1664,1,576,False,,0,0,13,3,0,3,0,3,1
246,0,2020-10-13T20:15:00Z,False,0,10/5/2022 0:00,Fatal,1.0,0.0,0.0,1.0,13,4,1,576,False,0.125,5,15,0,3,3,6,1,2,1
247,0,2020-10-13T13:40:00Z,False,0,8/31/2021 0:00,Minor,0.0,0.0,2.0,2.0,711,893,1,284,True,0.125,5,15,0,1,3,5,1,2,0
248,0,2020-10-13T09:45:00Z,False,0,5/6/2021 0:00,?,0.0,0.0,0.0,0.0,250,72,1,2852,False,0.125,5,15,0,3,3,5,1,2,0
249,0,2020-10-12T17:18:00Z,False,0,6/22/2021 0:00,?,0.0,0.0,0.0,0.0,1317,1974,1,1200,True,0.125,5,11,0,3,3,4,1,2,0
250,0,2020-10-11T14:30:00Z,False,0,8/20/2021 0:00,Minor,0.0,0.0,1.0,1.0,250,32,1,728,False,0.125,5,22,0,3,3,1,1,2,0
251,0,2020-10-11T13:30:00Z,False,0,7/15/2021 0:00,Minor,0.0,0.0,1.0,1.0,857,1490,1,320,False,0.125,5,15,0,1,3,10,1,2,0
252,0,2020-10-11T08:10:00Z,False,0,1/31/2023 0:00,?,0.0,0.0,0.0,0.0,896,1668,1,2233,False,0.125,5,15,0,3,3,4,1,2,0
253,0,2020-10-11T04:00:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,250,1102,1,576,False,,0,0,13,4,0,13,0,3,1
254,0,2020-10-10T15:44:00Z,False,0,4/20/2022 0:00,?,0.0,0.0,0.0,0.0,391,788,1,38,False,0.5,5,14,0,3,3,5,1,2,0
255,0,2020-10-10T14:45:00Z,False,0,?,Fatal,5.0,0.0,0.0,5.0,930,198,8,576,False,,0,0,6,4,0,13,0,3,1
256,0,2020-10-10T14:15:00Z,False,0,6/17/2021 0:00,Minor,0.0,0.0,1.0,1.0,426,295,6,794,False,0.125,9,15,0,3,3,5,1,2,0
257,0,2020-10-10T13:30:00Z,False,0,8/26/2021 0:00,Serious,0.0,2.0,0.0,2.0,896,1670,1,1973,False,,5,15,0,1,3,1,1,2,0
258,0,2020-10-10T11:00:00Z,False,0,9/20/2021 0:00,?,0.0,0.0,0.0,0.0,896,1658,1,2774,False,0.125,5,13,0,3,3,5,1,2,0
259,0,2020-10-10T09:05:00Z,False,0,?,?,0.0,0.0,0.0,0.0,896,1677,1,576,False,,0,0,13,3,0,2,0,3,0
260,1,2020-10-10T08:21:00Z,False,0,?,?,?,?,?,?,179,416,1,576,False,,0,0,12,0,0,4,0,3,0
261,0,2020-10-09T15:08:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,896,1659,1,576,False,,0,0,13,3,0,3,0,3,1
262,0,2020-10-09T11:54:00Z,False,0,8/24/2021 0:00,?,0.0,0.0,0.0,0.0,1018,1993,1,576,True,0.125,5,15,0,3,3,10,1,2,0
263,0,2020-10-08T16:15:00Z,False,0,8/26/2021 0:00,?,0.0,0.0,0.0,0.0,933,682,1,576,False,0.125,5,14,0,3,3,6,1,2,0
264,0,2020-10-08T15:30:00Z,False,0,8/24/2021 0:00,Minor,0.0,0.0,1.0,1.0,896,1648,1,2307,False,0.125,5,18,14,3,3,5,1,2,0
265,0,2020-10-08T11:15:00Z,False,0,12/7/2022 0:00,Serious,0.0,7.0,0.0,7.0,250,270,1,1147,False,0.25,5,15,0,3,3,10,1,2,0
266,0,2020-10-08T10:30:00Z,False,0,?,?,0.0,0.0,0.0,0.0,269,1959,1,576,False,,0,0,13,3,0,3,0,3,0
267,0,2020-10-07T17:30:00Z,False,0,7/15/2021 0:00,?,0.0,0.0,0.0,0.0,1162,1223,5,576,False,0.125,5,15,0,3,3,3,1,2,0
268,0,2020-10-07T15:50:00Z,False,0,6/3/2022 0:00,?,0.0,0.0,0.0,0.0,133,436,1,1280,False,0.125,5,14,0,3,3,5,1,2,0
269,0,2020-10-07T12:30:00Z,False,0,1/31/2023 0:00,Fatal,1.0,0.0,0.0,1.0,308,1949,1,576,False,0.125,5,15,0,3,3,3,1,2,1
270,0,2020-10-07T08:00:00Z,False,0,7/15/2021 0:00,Minor,0.0,0.0,2.0,2.0,696,2194,1,1674,True,,5,15,0,3,3,5,1,2,0
271,0,2020-10-07T04:00:00Z,False,0,?,Serious,0.0,1.0,0.0,1.0,250,117,1,576,False,,0,0,15,1,0,4,0,3,0
272,0,2020-10-06T16:15:00Z,False,0,7/15/2021 0:00,?,0.0,0.0,0.0,0.0,1046,619,4,1909,False,0.0,0,15,0,3,3,5,1,2,0
273,0,2020-10-06T15:33:00Z,False,0,4/5/2023 0:00,Fatal,1.0,0.0,1.0,2.0,956,1815,1,1431,False,0.125,5,15,0,3,3,4,1,2,1
274,0,2020-10-06T15:30:00Z,False,0,10/5/2022 0:00,Minor,0.0,0.0,1.0,1.0,1305,2188,1,576,True,0.125,5,15,0,3,3,3,1,2,0
275,0,2020-10-06T08:20:00Z,False,0,7/7/2022 0:00,Fatal,2.0,0.0,0.0,2.0,1118,1714,1,374,True,0.125,5,15,0,3,3,6,1,2,1
276,0,2020-10-06T04:00:00Z,False,0,?,?,?,?,?,?,179,361,1,576,False,,0,0,12,4,0,9,0,3,0
277,0,2020-10-05T15:34:00Z,False,0,?,Fatal,2.0,0.0,0.0,2.0,79,2,1,576,False,,0,0,15,1,0,6,0,3,1
278,0,2020-10-05T14:55:00Z,False,0,8/24/2021 0:00,Minor,0.0,0.0,2.0,2.0,254,452,1,322,False,0.125,5,15,0,3,3,5,1,2,0
279,0,2020-10-05T13:04:00Z,False,0,12/14/2022 0:00,Fatal,2.0,0.0,0.0,2.0,157,1840,1,2641,False,0.125,5,15,0,3,3,3,1,2,1
280,0,2020-10-05T12:20:00Z,False,0,8/20/2021 0:00,?,0.0,0.0,0.0,0.0,166,78,1,498,False,,5,15,0,3,3,6,1,2,0
281,0,2020-10-05T08:10:00Z,False,0,8/26/2021 0:00,?,0.0,0.0,0.0,0.0,19,429,1,2608,False,0.125,5,13,0,3,3,10,1,2,0
282,0,2020-10-04T19:15:00Z,False,0,8/24/2021 0:00,?,0.0,0.0,0.0,0.0,250,32,1,317,False,0.125,5,15,0,3,3,5,1,2,0
283,1,2020-10-04T15:50:00Z,False,0,?,?,?,?,?,?,45,518,1,576,False,0.25,0,0,12,3,0,11,0,3,0
284,0,2020-10-04T15:05:00Z,False,0,5/19/2022 0:00,Fatal,1.0,2.0,0.0,3.0,250,97,1,576,False,0.125,5,15,0,3,3,5,1,2,1
285,0,2020-10-04T12:30:00Z,False,0,6/17/2021 0:00,Minor,0.0,0.0,1.0,1.0,896,1660,1,1254,False,0.125,5,15,0,3,3,9,1,2,0
286,0,2020-10-04T12:15:00Z,False,0,11/1/2022 0:00,?,0.0,0.0,0.0,0.0,250,2096,1,576,False,0.125,5,15,0,3,3,3,1,2,0
287,0,2020-10-04T11:50:00Z,False,0,7/7/2022 0:00,Serious,0.0,2.0,0.0,2.0,250,156,1,576,False,0.125,5,15,0,1,3,3,1,2,0
288,0,2020-10-04T10:30:00Z,False,0,8/31/2021 0:00,?,0.0,0.0,0.0,0.0,454,1797,11,1571,False,,5,15,0,3,3,5,1,2,0
289,0,2020-10-04T09:35:00Z,False,0,1/31/2023 0:00,Fatal,1.0,0.0,0.0,1.0,454,1796,1,1354,False,0.125,5,15,0,3,3,4,1,2,1
290,0,2020-10-03T19:13:00Z,False,0,7/15/2021 0:00,?,0.0,0.0,0.0,0.0,315,2206,1,2089,True,0.125,5,15,0,3,3,5,1,2,0
291,0,2020-10-03T18:05:00Z,False,0,8/24/2021 0:00,?,0.0,0.0,0.0,0.0,250,60,1,14,False,0.125,5,13,0,3,3,5,1,2,0
292,0,2020-10-03T16:00:00Z,False,0,9/7/2022 0:00,?,0.0,0.0,0.0,0.0,455,1713,1,576,True,0.125,5,15,0,3,3,4,1,2,0
293,0,2020-10-03T14:15:00Z,False,0,5/19/2022 0:00,?,0.0,0.0,0.0,0.0,250,97,1,879,False,0.125,5,15,0,3,3,1,1,2,0
294,0,2020-10-03T13:15:00Z,False,0,7/15/2021 0:00,Minor,0.0,0.0,1.0,1.0,157,175,1,474,False,0.125,5,15,0,3,3,5,1,2,0
295,1,2020-10-03T06:30:00Z,False,0,?,?,0.0,0.0,0.0,0.0,179,426,1,1072,False,,0,0,12,4,0,4,0,3,0
296,1,2020-10-03T06:00:00Z,False,0,?,?,?,?,?,?,93,664,1,576,False,,0,0,12,0,0,1,0,3,0
297,0,2020-10-02T15:12:00Z,False,0,5/6/2022 0:00,Serious,0.0,2.0,0.0,2.0,896,1677,1,159,False,0.125,8,15,0,3,3,10,1,2,0
298,0,2020-10-02T11:44:00Z,False,0,8/19/2022 0:00,Fatal,2.0,0.0,0.0,2.0,1097,2075,1,576,False,0.125,8,15,0,1,3,3,1,2,1
299,0,2020-10-02T11:30:00Z,False,0,5/19/2022 0:00,?,0.0,0.0,0.0,0.0,250,87,1,576,False,0.125,5,15,0,3,3,6,1,2,0
300,0,2020-10-02T10:35:00Z,False,0,7/15/2021 0:00,?,0.0,0.0,0.0,0.0,811,1386,1,647,False,,5,15,0,3,3,5,1,2,0
301,0,2020-10-02T07:30:00Z,False,0,8/24/2021 0:00,?,0.0,0.0,0.0,0.0,39,654,1,559,False,0.125,8,1,9,3,3,6,1,2,0
302,0,2020-10-02T06:36:00Z,False,0,?,Minor,0.0,0.0,1.0,1.0,39,655,1,576,False,,0,0,9,1,0,6,0,3,0
303,1,2020-10-02T04:00:00Z,False,0,?,?,0.0,0.0,0.0,0.0,179,424,1,576,False,,0,0,12,4,0,3,0,3,0
304,0,2020-10-01T20:04:00Z,False,0,10/19/2022 0:00,Minor,0.0,0.0,2.0,2.0,157,732,1,576,False,0.125,5,15,0,3,3,3,1,2,0
305,0,2020-10-01T15:00:00Z,False,0,9/16/2022 0:00,?,0.0,0.0,0.0,0.0,1317,833,1,774,True,0.125,5,11,0,3,3,1,1,2,0
306,1,2020-10-01T13:48:00Z,False,0,?,?,?,?,?,?,45,527,1,576,False,,0,0,12,0,0,3,0,3,0
307,0,2020-10-01T11:15:00Z,False,0,6/3/2022 0:00,?,0.0,0.0,0.0,0.0,478,960,1,2802,False,0.125,5,15,0,3,3,3,1,2,0
308,0,2020-09-30T19:40:00Z,False,0,5/6/2022 0:00,?,0.0,0.0,0.0,0.0,250,87,1,451,False,0.125,5,15,0,3,3,5,1,2,0
309,0,2020-09-30T19:00:00Z,False,0,7/19/2022 0:00,Serious,0.0,1.0,0.0,1.0,179,416,1,576,False,0.25,6,0,4,0,2,3,1,2,0
310,0,2020-09-30T11:30:00Z,False,0,9/16/2021 0:00,?,0.0,0.0,0.0,0.0,896,1660,1,2135,False,0.125,5,15,0,3,3,5,1,2,0
311,0,2020-09-30T10:40:00Z,False,0,6/24/2021 0:00,?,0.0,0.0,0.0,0.0,166,439,1,361,False,0.125,5,15,0,3,3,5,1,2,0
312,0,2020-09-29T22:50:00Z,False,0,8/24/2021 0:00,?,0.0,0.0,0.0,0.0,250,60,1,1599,False,0.125,5,13,0,3,3,10,1,2,0
313,0,2020-09-29T18:40:00Z,False,0,9/29/2021 0:00,?,0.0,0.0,0.0,0.0,250,60,1,2367,False,0.125,5,15,0,3,3,10,1,2,0
314,0,2020-09-29T14:00:00Z,False,0,10/19/2022 0:00,Minor,0.0,0.0,1.0,1.0,250,72,1,1000,False,0.125,5,13,0,3,3,4,1,2,0
315,0,2020-09-29T13:50:00Z,False,0,8/24/2021 0:00,?,0.0,0.0,0.0,0.0,1046,619,4,10,False,0.0,0,15,0,3,3,5,1,2,0
316,0,2020-09-28T18:00:00Z,False,0,11/4/2022 0:00,?,0.0,0.0,0.0,0.0,1179,1537,1,576,False,0.125,5,13,0,3,3,3,1,2,0
317,1,2020-09-28T16:30:00Z,False,0,4/26/2022 0:00,?,0.0,0.0,0.0,0.0,1219,1836,1,576,False,0.125,9,1,9,2,3,6,1,2,0
318,0,2020-09-28T13:52:00Z,False,0,7/6/2023 0:00,Serious,0.0,2.0,1.0,3.0,157,536,1,2382,False,0.125,5,15,0,3,3,1,1,2,0
319,0,2020-09-28T10:20:00Z,False,0,?,Fatal,3.0,0.0,0.0,3.0,269,1959,1,1768,False,0.125,0,15,13,1,0,1,0,3,1
